cancer_group,source_field,source_code_system,source_value_set,source_code,source_display,target_system,target_version,target_code,relationship,review_status,reviewer,evidence_reference,decision_date,notes
breast,PNI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-pni,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-pni-vs,1,有神經侵襲。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PNI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-pni,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-pni-vs,7,無法判斷是否侵犯（NA、樣本太小、樣本不足、未描述、無惡性細胞）。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PNI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-pni,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-pni-vs,8,不適用（GIST、NET、高度分化不良、原位癌、淋巴瘤及白血病、漿細胞骨髓瘤、中樞神經系統惡性腫瘤、原發部位不詳或未執行病理檢查）。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,PNI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-pni,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-pni-vs,9,病歷未記載或不詳。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LVI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lvi,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lvi-vs,0,無淋巴管或血管侵犯。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LVI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lvi,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lvi-vs,1,有淋巴管或血管侵犯。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LVI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lvi,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lvi-vs,7,無法判斷是否侵犯（NA、樣本太小、樣本不足、未描述、無惡性細胞）。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LVI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lvi,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lvi-vs,8,不適用（GIST、NET、高度分化不良、原位癌、淋巴瘤及白血病、漿細胞骨髓瘤、中樞神經系統惡性腫瘤、原發部位不詳或未執行病理檢查）。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LVI,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lvi,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lvi-vs,9,病歷未記載或不詳。,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,00,No regional lymph node examined,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,01,01,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,02,02,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,03,03,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,04,04,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,05,05,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,06,06,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,07,07,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,08,08,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,09,09,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,10,10,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,11,11,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,12,12,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,13,13,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,14,14,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,15,15,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,16,16,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,17,17,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,18,18,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,19,19,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,20,20,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,21,21,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,22,22,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,23,23,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,24,24,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,25,25,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,26,26,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,27,27,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,28,28,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,29,29,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,30,30,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,31,31,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,32,32,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,33,33,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,34,34,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,35,35,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,36,36,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,37,37,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,38,38,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,39,39,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,40,40,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,41,41,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,42,42,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,43,43,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,44,44,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,45,45,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,46,46,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,47,47,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,48,48,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,49,49,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,50,50,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,51,51,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,52,52,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,53,53,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,54,54,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,55,55,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,56,56,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,57,57,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,58,58,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,59,59,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,60,60,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,61,61,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,62,62,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,LNEXAM,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-lnexam,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-lnexam-vs,63,63,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
